"DateTime","Epoch","TripID","RouteID","DirectionID","Latitude","Longitude"
"06-05-20  18-29-23","1591403340","113400727",,"0","39.76824951171875","-104.98588562011719"
"06-05-20  18-29-23","1591403329","113413350",,"1","39.697723388671875","-104.98970794677734"
"06-05-20  18-29-23","1591403112","113402108",,"0","39.912532806396484","-104.99398040771484"
"06-05-20  18-29-23","1591403343","113398071",,"0","39.69611740112305","-105.0250015258789"
"06-05-20  18-29-23","1591403335","113398070",,"0","39.78266525268555","-105.02511596679688"
"06-05-20  18-29-23","1591403303","113399731",,"1","39.77458190917969","-104.7475814819336"
"06-05-20  18-29-23","1591403324","113399730",,"1","39.782466888427734","-104.86683654785156"
"06-05-20  18-29-23","1591403321","113412279",,"1","39.68519973754883","-104.81005096435547"
"06-05-20  18-29-23","1591403297","113403443",,"0","39.86308288574219","-104.75116729736328"
"06-05-20  18-29-23","1591403320","113406036",,"0","39.97121810913086","-104.76206970214844"
"06-05-20  18-29-23","1591403301","113402475",,"1","39.856201171875","-104.9796142578125"
"06-05-20  18-29-23","1591403331","113412278",,"1","39.75680160522461","-104.81935119628906"
"06-05-20  18-29-23","1591403336","113388285",,"0","39.67900085449219","-104.9874496459961"
"06-05-20  18-29-23","1591403342","113392542",,"1","39.698333740234375","-104.9030532836914"
"06-05-20  18-29-23","1591403342","113391333",,"1","39.649051666259766","-104.91536712646484"
"06-05-20  18-29-23","1591403332","113392541",,"1","39.696800231933594","-105.05470275878906"
"06-05-20  18-29-23","1591403328","113396104",,"0","39.75796890258789","-105.22250366210938"
"06-05-20  18-29-23","1591403330","113396589",,"1","39.751033782958984","-104.90618133544922"
"06-05-20  18-29-23","1591403299","113397436",,"1","39.75484848022461","-105.03054809570312"
"06-05-20  18-29-23","1591403339","113397316",,"0","39.76446533203125","-104.95970153808594"
"06-05-20  18-29-23","1591403320","113403445",,"1","39.91228485107422","-104.9941177368164"
"06-05-20  18-29-23","1591403337","113403568",,"0","39.929832458496094","-104.83903503417969"
"06-05-20  18-29-23","1591403290","113403446",,"1","39.88538360595703","-104.76090240478516"
"06-05-20  18-29-23","1591403336","113402116",,"1","39.744598388671875","-104.98771667480469"
"06-05-20  18-29-23","1591403337","113398696",,"0","39.63876724243164","-105.08153533935547"
"06-05-20  18-29-23","1591403334","113395064",,"0","39.7401008605957","-104.82556915283203"
"06-05-20  18-29-23","1591403330","113394096",,"0","39.70451736450195","-104.8192138671875"
"06-05-20  18-29-23","1591403331","113397246",,"0","39.95136642456055","-105.16497039794922"
"06-05-20  18-29-23","1591403322","113398578",,"1","39.77163314819336","-104.90221405029297"
"06-05-20  18-29-23","1591403335","113412200",,"1","39.6834831237793","-104.9374008178711"
"06-05-20  18-29-23","1591403322","113396153",,"1","39.74039840698242","-105.0777816772461"
"06-05-20  18-29-23","1591403128","113398452",,"1","40.171234130859375","-105.10389709472656"
"06-05-20  18-29-23","1591403337","113422374",,"1","40.00016784667969","-105.23003387451172"
"06-05-20  18-28-21","1591403283","113395747",,"1","39.739498138427734","-104.98365020751953"
"06-05-20  18-29-23","1591403328","113394657",,"0","39.68949890136719","-105.02532958984375"
"06-05-20  18-29-23","1591403062","113412209",,"0","39.600799560546875","-104.88739776611328"
"06-05-20  18-29-23","1591403337","113388777",,"1","39.71818161010742","-105.132568359375"
"06-05-20  18-29-23","1591403322","113400907",,"0","39.776668548583984","-105.05400085449219"
"06-05-20  18-29-23","1591403342","113412320",,"0","39.71946716308594","-104.91273498535156"
"06-05-20  18-29-23","1591403328","113401315",,"0","39.70800018310547","-104.81849670410156"
"06-05-20  18-29-23","1591403338","113401316",,"0","39.72533416748047","-104.92539978027344"
"06-05-20  18-29-23","1591403317","113401317",,"0","39.74720001220703","-105.00495147705078"
"06-05-20  18-29-23","1591403343","113404393",,"0","39.985748291015625","-105.25006866455078"
"06-05-20  18-29-23","1591403316","113392480",,"0","39.69293212890625","-104.97771453857422"
"06-05-20  18-29-23","1591403318","113457366",,"0","39.737998962402344","-105.02345275878906"
"06-05-20  18-29-23","1591403233","113398347",,"0","40.171382904052734","-105.10389709472656"
"06-05-20  18-29-23","1591403317","113457008",,"1","39.65945053100586","-104.84764862060547"
"06-05-20  18-29-23","1591403308","113393573",,"1","39.906768798828125","-105.08621978759766"
"06-05-20  18-29-23","1591403319","113399310",,"0","39.729766845703125","-104.94053649902344"
"06-05-20  18-29-23","1591403319","113401320",,"1","39.725765228271484","-104.85099792480469"
"06-05-20  18-29-23","1591403341","113400110",,"1","39.767333984375","-104.90360260009766"
"06-05-20  18-29-23","1591403328","113400230",,"1","39.773067474365234","-104.95950317382812"
"06-05-20  18-29-23","1591403237","113394543",,"0","39.60926818847656","-104.74573516845703"
"06-05-20  18-29-23","1591403321","113395753",,"1","39.740234375","-104.85456848144531"
"06-05-20  18-29-23","1591403221","113400470",,"1","39.766448974609375","-104.85076904296875"
"06-05-20  18-29-23","1591403317","113404392",,"0","39.82830047607422","-104.9980697631836"
"06-05-20  18-29-23","1591403318","113404391",,"0","39.75450134277344","-105.0013656616211"
"06-05-20  18-29-23","1591403325","113399318",,"0","39.77428436279297","-104.94290161132812"
"06-05-20  18-29-23","1591403340","113457363",,"0","39.74005126953125","-104.84756469726562"
"06-05-20  18-29-23","1591403335","113404716",,"0","40.19948196411133","-105.10466766357422"
"06-05-20  18-29-23","1591403343","113457365",,"0","39.74409866333008","-104.98847961425781"
"06-05-20  18-29-23","1591403300","113402659",,"0","39.856201171875","-104.9791488647461"
"06-05-20  18-29-23","1591403343","113400911",,"0","39.66343307495117","-105.0531997680664"
"06-05-20  18-29-23","1591403327","113457364",,"0","39.740081787109375","-104.9444351196289"
"06-05-20  18-29-23","1591403049","113413439",,"1","39.54533004760742","-104.86949157714844"
"06-05-20  18-29-23","1591403330","113395161",,"1","39.740234375","-104.85498046875"
"06-05-20  18-29-23","1591403324","113395168",,"1","39.740318298339844","-104.81890106201172"
"06-05-20  18-29-23","1591403324","113412102",,"0","39.729801177978516","-105.00016784667969"
"06-05-20  18-29-23","1591403325","113391244",,"0","39.651084899902344","-104.91287994384766"
"06-05-20  18-29-23","1591403328","113406580",,"1","39.996681213378906","-105.26139831542969"
"06-05-20  18-29-23","1591403328","113391249",,"0","39.718666076660156","-104.86585235595703"
"06-05-20  18-29-23","1591403339","113396139",,"1","39.73753356933594","-105.12024688720703"
"06-05-20  18-29-23","1591403343","113400920",,"1","39.80384826660156","-105.04914855957031"
"06-05-20  18-29-23","1591403341","113400004",,"0","39.76076889038086","-104.96817016601562"
"06-05-20  18-28-21","1591403284","113395160",,"1","39.7401008605957","-104.97298431396484"
"06-05-20  18-29-23","1591403343","113402547",,"0","39.732967376708984","-105.02436828613281"
"06-05-20  18-29-23","1591403294","113402668",,"0","39.857215881347656","-105.05404663085938"
"06-05-20  18-29-23","1591403326","113402307",,"0","39.71134948730469","-104.93852996826172"
"06-05-20  18-29-23","1591403315","113404174",,"1","39.98683166503906","-105.14213562011719"
"06-05-20  18-28-21","1591403264","113396144",,"1","39.73951721191406","-105.00028228759766"
"06-05-20  18-29-23","1591403343","113398567",,"0","39.76448440551758","-104.95909881591797"
"06-05-20  18-28-21","1591403041","113398566",,"0","39.76974868774414","-104.89118194580078"
"06-05-20  18-29-23","1591403331","113395051",,"0","39.740150451660156","-104.7529525756836"
"06-05-20  18-29-23","1591403332","113393550",,"0","39.98680114746094","-104.75385284423828"
"06-05-20  18-29-23","1591403337","113412357",,"1","39.64875030517578","-104.91484832763672"
"06-05-20  18-29-23","1591403342","113396823",,"1","40.05138397216797","-105.20700073242188"
"06-05-20  18-29-23","1591403321","113393557",,"0","39.913848876953125","-105.00924682617188"
"06-05-20  18-29-23","1591402972","113414773",,"0","39.75669479370117","-105.0018310546875"
"06-05-20  18-29-23","1591403312","113413441",,"1","39.65723419189453","-104.84558868408203"
"06-05-20  18-29-23","1591403327","113402676",,"1","39.863582611083984","-105.03491973876953"
"06-05-20  18-29-23","1591403315","113400938",,"1","39.64215087890625","-105.00621795654297"
"06-05-20  18-29-23","1591403334","113404733",,"1","40.04578399658203","-105.10272979736328"
"06-05-20  18-29-23","1591403328","113402558",,"1","39.729366302490234","-105.01983642578125"
"06-05-20  18-29-23","1591403336","113388647",,"0","39.73514938354492","-104.98028564453125"
"06-05-20  18-29-23","1591403344","113414704",,"0","39.738136291503906","-105.02153015136719"
"06-05-20  18-29-23","1591403335","113414824",,"1","39.73571014404297","-105.03243255615234"
"06-05-20  18-29-23","1591403319","113414823",,"1","39.7347297668457","-105.12733459472656"
"06-05-20  18-29-23","1591403052","113414822",,"1","39.72618865966797","-105.20061492919922"
"06-05-20  18-29-23","1591403328","113397042",,"0","39.682151794433594","-105.08270263671875"
"06-05-20  18-29-23","1591403323","113401990",,"0","39.62561798095703","-105.09075164794922"
"06-05-20  18-29-23","1591403335","113395667",,"0","39.748565673828125","-104.99998474121094"
"06-05-20  18-29-23","1591403337","113394335",,"0","39.658267974853516","-104.84362030029297"
"06-05-20  18-29-23","1591403338","113394455",,"0","39.65831756591797","-104.84368133544922"
"06-05-20  18-29-23","1591402921","113415359",,"0","39.758460998535156","-104.9734878540039"
"06-05-20  18-29-23","1591403320","113398811",,"0","39.63119888305664","-105.03469848632812"
"06-05-20  18-28-21","1591403261","113395669",,"0","39.70836639404297","-104.81846618652344"
"06-05-20  18-29-23","1591403333","113414705",,"0","39.73650360107422","-105.1121597290039"
"06-05-20  18-29-23","1591403338","113422334",,"1","40.03684997558594","-105.073486328125"
"06-05-20  18-29-23","1591403335","113393916",,"1","39.794132232666016","-104.82933044433594"
"06-05-20  18-29-23","1591403323","113412089",,"1","39.49101638793945","-105.34771728515625"
"06-05-20  18-29-23","1591403338","113406527",,"0","40.02163314819336","-105.28123474121094"
"06-05-20  18-29-23","1591403334","113397041",,"0","39.67483139038086","-104.8328857421875"
"06-05-20  18-29-23","1591402706","113413052",,"0","39.54533004760742","-104.86949157714844"
"06-05-20  18-29-23","1591403338","113406528",,"0","39.96746826171875","-105.25878143310547"
"06-05-20  18-29-23","1591403324","113401636",,"0","39.807701110839844","-105.06729888916016"
"06-05-20  18-29-23","1591403333","113413050",,"0","39.62807083129883","-104.9046401977539"
"06-05-20  18-29-23","1591403326","113399357",,"0","39.64875030517578","-104.9141845703125"
"06-05-20  18-29-23","1591403320","113397058",,"1","39.678131103515625","-104.90509796142578"
"06-05-20  18-29-23","1591403331","113397730",,"1","39.711151123046875","-104.86553192138672"
"06-05-20  18-29-23","1591403342","113398820",,"1","39.655433654785156","-105.0252685546875"
"06-05-20  18-29-23","1591403330","113394104",,"0","39.66208267211914","-104.84711456298828"
"06-05-20  18-29-23","1591403341","113398706",,"0","39.66043472290039","-105.0042495727539"
"06-05-20  18-29-23","1591403335","113396401",,"0","39.785850524902344","-105.00638580322266"
"06-05-20  18-28-21","1591402716","113415360",,"0","39.75297546386719","-104.98025512695312"
"06-05-20  18-29-23","1591403319","113403826",,"1","40.15251541137695","-105.10762023925781"
"06-05-20  18-29-23","1591403251","113415361",,"0","39.74688720703125","-104.98992156982422"
"06-05-20  18-29-23","1591403316","113404479",,"1","40.017250061035156","-105.2641830444336"
"06-05-20  18-29-23","1591403322","113397051",,"1","39.67888259887695","-104.99224853515625"
"06-05-20  18-29-23","1591403326","113399471",,"0","39.580833435058594","-105.02568054199219"
"06-05-20  18-29-23","1591403335","113391280",,"0","39.76953125","-104.8913345336914"
"06-05-20  18-29-23","1591403287","113404481",,"1","39.759765625","-105.00128173828125"
"06-05-20  18-29-23","1591403331","113398116",,"1","39.813331604003906","-105.0254135131836"
"06-05-20  18-29-23","1591403343","113401097",,"1","39.780433654785156","-105.01589965820312"
"06-05-20  18-29-23","1591403291","113396294",,"0","39.764366149902344","-104.77597045898438"
"06-05-20  18-29-23","1591403331","113398110",,"0","39.8095817565918","-105.02521514892578"
"06-05-20  18-29-23","1591403315","113393463",,"0","39.67195129394531","-104.97344970703125"
"06-05-20  18-29-23","1591403282","113395641",,"0","39.70833206176758","-104.81815338134766"
"06-05-20  18-29-23","1591403324","113397263",,"1","39.94755172729492","-105.1642837524414"
"06-05-20  18-29-23","1591403338","113415139",,"1","39.634010314941406","-104.9081039428711"
"06-05-20  18-29-23","1591403322","113404004",,"1","40.00019836425781","-105.25316619873047"
"06-05-20  18-29-23","1591403342","113392493",,"0","39.6945686340332","-104.8375015258789"
"06-05-20  18-29-23","1591403326","113393581",,"1","39.98434829711914","-104.82308197021484"
"06-05-20  18-29-23","1591403322","113457419",,"1","39.740234375","-104.88916778564453"
"06-05-20  18-29-23","1591403315","113457418",,"1","39.74020004272461","-104.94701385498047"
"06-05-20  18-29-23","1591403318","113395644",,"0","39.7401008605957","-104.82493591308594"
"06-05-20  18-29-23","1591403332","113396858",,"0","40.02338409423828","-105.28178405761719"
"06-05-20  18-29-23","1591403340","113395643",,"0","39.74006652832031","-104.91549682617188"
"06-05-20  18-29-23","1591403324","113399327",,"0","39.78128433227539","-104.9404525756836"
"06-05-20  18-29-23","1591403320","113404480",,"1","39.986366271972656","-105.23368072509766"
"06-05-20  18-29-23","1591403343","113393469",,"0","39.91415023803711","-104.98941802978516"
"06-05-20  18-29-23","1591403319","113394315",,"0","39.70335006713867","-104.7908706665039"
"06-05-20  18-29-23","1591403323","113393468",,"0","39.749881744384766","-104.97332000732422"
"06-05-20  18-29-23","1591403340","113388315",,"0","39.7223014831543","-104.98619842529297"
"06-05-20  18-29-23","1591403314","113400201",,"0","39.75208282470703","-104.99864959716797"
"06-05-20  18-29-23","1591403343","113388673",,"1","39.73514938354492","-104.9561996459961"
"06-05-20  18-29-23","1591403305","113395083",,"0","39.754051208496094","-105.00234985351562"
"06-05-20  18-29-23","1591403324","113398367",,"1","40.17393112182617","-105.10306549072266"
"06-05-20  18-29-23","1591403335","113396188",,"1","39.7377815246582","-105.15608215332031"
"06-05-20  18-29-23","1591403337","113393470",,"0","39.885467529296875","-104.98731994628906"
"06-05-20  18-29-23","1591403334","113397038",,"0","39.67851638793945","-104.9806137084961"
"06-05-20  18-29-23","1591403328","113404134",,"0","39.986915588378906","-105.14550018310547"
"06-05-20  18-29-23","1591403338","113391294",,"1","39.76996612548828","-104.8911361694336"
"06-05-20  18-29-23","1591403339","113422340",,"0","40.013431549072266","-105.27851867675781"
"06-05-20  18-29-23","1591403340","113422341",,"0","40.000118255615234","-105.13383483886719"
"06-05-20  18-29-23","1591403324","113393903",,"0","39.765533447265625","-104.85285186767578"
"06-05-20  18-29-23","1591403334","113393906",,"0","39.65788269042969","-104.8462142944336"
"06-05-20  18-29-23","1591403328","113403722",,"1","39.762550354003906","-104.827880859375"
"06-05-20  18-29-23","1591403337","113457420",,"1","39.74039840698242","-104.82696533203125"
"06-05-20  18-29-23","1591403333","113415140",,"1","39.72639083862305","-104.82330322265625"
"06-05-20  18-29-23","1591403193","113398176",,"1","39.67791748046875","-105.02521514892578"
"06-05-20  18-29-23","1591403327","113412962",,"0","39.73225021362305","-105.00570678710938"
"06-05-20  18-29-23","1591403331","113403696",,"0","39.76755142211914","-104.79560089111328"
"06-05-20  18-29-23","1591403314","113395100",,"0","39.74006652832031","-104.8788833618164"
"06-05-20  18-29-23","1591403325","113388250",,"0","39.65504837036133","-104.98847961425781"
"06-05-20  18-29-23","1591403317","113394136",,"1","39.68975067138672","-104.79118347167969"
"06-05-20  18-29-23","1591403323","113399704",,"0","39.7823486328125","-104.84809875488281"
"06-05-20  18-29-23","1591403339","113399703",,"0","39.773468017578125","-104.77206420898438"
"06-05-20  18-29-23","1591403331","113401837",,"1","39.66754913330078","-104.90204620361328"
"06-05-20  18-29-23","1591403321","113400743",,"1","39.82718276977539","-104.91581726074219"
"06-05-20  18-29-23","1591403342","113401838",,"1","39.76748275756836","-104.89838409423828"
"06-05-20  18-29-23","1591403318","113400069",,"1","39.745933532714844","-104.99545288085938"
"06-05-20  18-29-23","1591403322","113403580",,"0","39.97105026245117","-105.199951171875"
"06-05-20  18-29-23","1591403319","113396322",,"1","39.595115661621094","-104.80069732666016"
"06-05-20  18-29-23","1591403340","113398985",,"0","39.751365661621094","-104.98816680908203"
"06-05-20  18-29-23","1591403315","113398984",,"0","39.769283294677734","-105.10868072509766"
"06-05-20  18-29-23","1591403318","113413149",,"0","39.69979476928711","-104.98616027832031"
"06-05-20  18-29-23","1591403317","113401164",,"0","39.610618591308594","-105.05706787109375"
"06-05-20  18-29-23","1591403341","113399033",,"1","39.76936721801758","-105.00509643554688"
"06-05-20  18-29-23","1591403341","113388381",,"1","39.608184814453125","-104.9881820678711"
"06-05-20  18-29-23","1591403313","113391306",,"1","39.66910171508789","-104.86621856689453"
"06-05-20  18-29-23","1591403333","113401047",,"0","39.787418365478516","-105.0425033569336"
"06-05-20  18-29-23","1591403334","113401048",,"0","39.801883697509766","-105.10503387451172"
"06-05-20  18-29-23","1591403336","113398060",,"0","39.732601165771484","-105.0250015258789"
"06-05-20  18-29-23","1591403284","113399391",,"1","39.775848388671875","-104.94331359863281"
"06-05-20  18-29-23","1591403316","113412291",,"1","39.595218658447266","-104.84893035888672"
"06-05-20  18-29-23","1591403323","113403590",,"1","39.8739013671875","-104.75791931152344"
"06-05-20  18-29-23","1591403318","113402021",,"1","39.61991882324219","-105.09140014648438"
"06-05-20  18-29-23","1591402837","113413039",,"0","39.73849868774414","-105.00626373291016"
"06-05-20  18-29-23","1591403340","113394473",,"1","39.62799835205078","-104.79671478271484"
"06-05-20  18-29-23","1591403330","113399365",,"1","39.68878173828125","-104.94083404541016"
"06-05-20  18-29-23","1591403331","113399008",,"1","39.77080154418945","-105.14250183105469"
"06-05-20  18-29-23","1591403331","113398714",,"1","39.66156768798828","-105.04412078857422"
"06-05-20  18-28-21","1591403261","113412180",,"1","39.64970016479492","-104.91313171386719"
"06-05-20  18-29-23","1591403329","113393936",,"1","39.72593307495117","-104.84733581542969"
"06-05-20  18-29-23","1591403327","113388353",,"1","39.68621826171875","-104.98763275146484"
"06-05-20  18-29-23","1591403322","113400760",,"1","39.77546691894531","-104.97225189208984"
"06-05-20  18-29-23","1591403341","113422317",,"1","40.01468276977539","-105.26483154296875"
"06-05-20  18-29-23","1591403336","113400407",,"0","39.76376724243164","-104.85106658935547"
"06-05-20  18-29-23","1591403319","113400406",,"0","39.769718170166016","-104.78656768798828"
"06-05-20  18-29-23","1591403342","113396541",,"0","39.74376678466797","-104.95565032958984"
"06-05-20  18-29-23","1591403334","113396420",,"1","39.85485076904297","-105.00613403320312"
"06-05-20  18-29-23","1591403329","113402032",,"1","39.84993362426758","-105.08191680908203"
"06-05-20  18-29-23","1591403336","113398165",,"1","39.736167907714844","-105.02545166015625"
"06-05-20  18-29-23","1591403311","113412994",,"0","39.74114227294922","-105.01046752929688"
"06-05-20  18-29-23","1591403289","113397076",,"1","39.68168258666992","-105.1233139038086"
"06-05-20  18-29-23","1591403315","113412995",,"0","39.65657043457031","-104.99947357177734"
"06-05-20  18-29-23","1591403318","113413049",,"0","39.67538833618164","-104.93157958984375"
"06-05-20  18-29-23","1591403329","113402034",,"1","39.71760177612305","-105.08171844482422"
"06-05-20  18-29-23","1591403302","113413048",,"0","39.68218994140625","-104.82839965820312"
"06-05-20  18-29-23","1591403330","113398166",,"1","39.75823211669922","-105.02529907226562"
"06-05-20  18-29-23","1591403339","113394366",,"1","39.66633224487305","-104.77245330810547"
"06-05-20  18-29-23","1591403329","113397755",,"1","39.7091178894043","-104.9899673461914"
"06-05-20  18-29-23","1591403343","113396788",,"0","40.052032470703125","-105.20680236816406"
"06-05-20  18-29-23","1591403328","113397756",,"1","39.707115173339844","-105.08255004882812"
"06-05-20  18-29-23","1591403333","113393711",,"1","39.75543212890625","-105.00260162353516"
"06-05-20  18-29-23","1591403338","113388246",,"0","39.5489501953125","-104.99765014648438"
"06-05-20  18-29-23","1591403322","113401068",,"0","39.736351013183594","-104.99031829833984"
"06-05-20  18-29-23","1591403325","113401987",,"0","39.801483154296875","-105.07648468017578"
"06-05-20  18-29-23","1591403325","113413040",,"0","39.74885940551758","-105.00912475585938"
"06-05-20  18-29-23","1591403302","113401988",,"0","39.72214889526367","-105.08136749267578"
"06-05-20  18-29-23","1591403108","113398411",,"1","40.1711311340332","-105.1038818359375"
"06-05-20  18-30-25","1591403396","113413219",,"1","39.704872131347656","-104.99079132080078"
"06-05-20  18-30-25","1591403230","113395141",,"1","39.754032135009766","-105.0009536743164"
"06-05-20  18-30-25","1591403401","113456982",,"0","39.73338317871094","-104.84709930419922"
"06-05-20  18-30-25","1591403360","113413218",,"1","39.62053298950195","-104.90022277832031"
"06-05-20  18-28-21","1591402713","113395140",,"1","39.7542839050293","-105.00144958496094"
"06-05-20  18-30-25","1591403379","113412125",,"1","39.72431564331055","-104.9963150024414"
"06-05-20  18-30-25","1591403390","113422296",,"0","40.014549255371094","-105.19398498535156"
"06-05-20  18-30-25","1591403193","113415073",,"0","39.634708404541016","-104.90465545654297"
"06-05-20  18-30-25","1591403329","113415072",,"0","39.75804138183594","-104.84717559814453"
"06-05-20  18-30-25","1591403331","113388297",,"0","39.754066467285156","-105.00111389160156"
"06-05-20  18-30-25","1591403400","113406007",,"1","40.0168342590332","-105.27670288085938"
"06-05-20  18-30-25","1591403401","113400946",,"1","39.6967658996582","-105.05332946777344"
"06-05-20  18-30-25","1591403370","113415074",,"0","39.52101135253906","-104.86511993408203"
"06-05-20  18-30-25","1591403390","113397695",,"0","39.70973205566406","-105.07501983642578"
"06-05-20  18-30-25","1591403384","113396122",,"0","39.740150451660156","-105.09895324707031"
"06-05-20  18-30-25","1591403375","113397333",,"1","39.728031158447266","-104.96019744873047"
"06-05-20  18-30-25","1591403401","113396123",,"0","39.7400016784668","-105.00211334228516"
"06-05-20  18-30-25","1591403397","113396124",,"0","39.73796844482422","-105.02571868896484"
"06-05-20  18-30-25","1591403404","113402451",,"0","39.88460159301758","-104.98214721679688"
"06-05-20  18-30-25","1591403397","113395035",,"0","39.74005126953125","-104.92506408691406"
"06-05-20  18-30-25","1591403387","113393891",,"0","39.78609848022461","-104.84693145751953"
"06-05-20  18-30-25","1591403385","113397692",,"0","39.71101760864258","-104.85697937011719"
"06-05-20  18-30-25","1591403395","113412255",,"0","39.594818115234375","-104.8194808959961"
"06-05-20  18-30-25","1591403393","113402452",,"0","39.83693313598633","-104.91265106201172"
"06-05-20  18-30-25","1591403404","113413223",,"1","39.73937225341797","-105.00677490234375"
"06-05-20  18-30-25","1591403398","113393658",,"0","39.84443283081055","-104.98442077636719"
"06-05-20  18-30-25","1591403377","113395707",,"1","39.74024963378906","-104.92015075683594"
"06-05-20  18-28-21","1591403002","113412133",,"0","39.754581451416016","-105.00154876708984"
"06-05-20  18-30-25","1591403405","113413221",,"1","39.67953109741211","-104.93711853027344"
"06-05-20  18-28-21","1591403272","113404514",,"1","39.71963119506836","-105.12812042236328"
"06-05-20  18-30-25","1591403400","113413220",,"1","39.63903045654297","-104.9107437133789"
"06-05-20  18-30-25","1591403375","113401800",,"0","39.62743377685547","-104.90463256835938"
"06-05-20  18-30-25","1591403399","113397421",,"0","39.7546501159668","-105.10904693603516"
"06-05-20  18-30-25","1591403402","113412268",,"0","39.70375061035156","-104.80996704101562"
"06-05-20  18-30-25","1591403399","113412269",,"0","39.76369857788086","-104.84698486328125"
"06-05-20  18-30-25","1591403378","113395122",,"1","39.74026870727539","-104.91671752929688"
"06-05-20  18-30-25","1591403390","113388273",,"0","39.656349182128906","-104.99147033691406"
"06-05-20  18-30-25","1591403381","113392532",,"1","39.7053337097168","-104.9991683959961"
"06-05-20  18-30-25","1591403397","113393504",,"1","39.72840118408203","-104.97408294677734"
"06-05-20  18-30-25","1591403398","113393502",,"1","39.65678405761719","-104.99739837646484"
"06-05-20  18-30-25","1591403387","113398073",,"0","39.81570053100586","-105.02508544921875"
"06-05-20  18-30-25","1591403377","113402344",,"1","39.729034423828125","-104.98609924316406"
"06-05-20  18-30-25","1591403400","113413354",,"1","39.74962615966797","-105.0080795288086"
"06-05-20  18-30-25","1591403381","113402345",,"1","39.67171859741211","-104.86695098876953"
"06-05-20  18-30-25","1591403386","113413353",,"1","39.57884979248047","-105.02570343017578"
"06-05-20  18-30-25","1591403349","113413352",,"1","39.579776763916016","-105.02518463134766"
"06-05-20  18-30-25","1591403399","113400727",,"0","39.76679992675781","-104.98400115966797"
"06-05-20  18-30-25","1591403400","113413350",,"1","39.68211364746094","-104.99172973632812"
"06-05-20  18-29-23","1591403112","113402108",,"0","39.912532806396484","-104.99398040771484"
"06-05-20  18-30-25","1591403404","113398071",,"0","39.69638442993164","-105.02498626708984"
"06-05-20  18-30-25","1591403395","113398070",,"0","39.78485107421875","-105.02510070800781"
"06-05-20  18-30-25","1591403392","113399731",,"1","39.77825164794922","-104.75481414794922"
"06-05-20  18-29-23","1591403324","113399730",,"1","39.782466888427734","-104.86683654785156"
"06-05-20  18-30-25","1591403392","113412279",,"1","39.67756652832031","-104.81006622314453"
"06-05-20  18-30-25","1591403387","113403443",,"0","39.836883544921875","-104.74748229980469"
"06-05-20  18-30-25","1591403380","113406036",,"0","39.971317291259766","-104.76194763183594"
"06-05-20  18-30-25","1591403380","113402475",,"1","39.856201171875","-104.97736358642578"
"06-05-20  18-30-25","1591403404","113412278",,"1","39.751033782958984","-104.81946563720703"
"06-05-20  18-30-25","1591403390","113388285",,"0","39.68479919433594","-104.9874496459961"
"06-05-20  18-30-25","1591403402","113392542",,"1","39.69826889038086","-104.9036865234375"
"06-05-20  18-29-23","1591403342","113391333",,"1","39.649051666259766","-104.91536712646484"
"06-05-20  18-30-25","1591403384","113392541",,"1","39.69673156738281","-105.06401824951172"
"06-05-20  18-30-25","1591403380","113396104",,"0","39.75865173339844","-105.2212142944336"
"06-05-20  18-30-25","1591403399","113396589",,"1","39.751033782958984","-104.91181945800781"
"06-05-20  18-30-25","1591403391","113397436",,"1","39.75490188598633","-105.03765106201172"
"06-05-20  18-30-25","1591403376","113397316",,"0","39.767601013183594","-104.95970153808594"
"06-05-20  18-30-25","1591403350","113403445",,"1","39.91228485107422","-104.9941177368164"
"06-05-20  18-30-25","1591403367","113403568",,"0","39.92824935913086","-104.82785034179688"
"06-05-20  18-30-25","1591403350","113403446",,"1","39.88571548461914","-104.76944732666016"
"06-05-20  18-30-25","1591403402","113402116",,"1","39.74304962158203","-104.98983001708984"
"06-05-20  18-30-25","1591403392","113398696",,"0","39.647216796875","-105.08138275146484"
"06-05-20  18-29-23","1591403334","113395064",,"0","39.7401008605957","-104.82556915283203"
"06-05-20  18-30-25","1591403391","113394096",,"0","39.70753479003906","-104.8192138671875"
"06-05-20  18-30-25","1591403398","113397246",,"0","39.95505142211914","-105.16551971435547"
"06-05-20  18-30-25","1591403397","113398578",,"1","39.771949768066406","-104.90418243408203"
"06-05-20  18-30-25","1591403396","113412200",,"1","39.68204879760742","-104.93681335449219"
"06-05-20  18-30-25","1591403382","113396153",,"1","39.7403678894043","-105.08110046386719"
"06-05-20  18-30-25","1591403128","113398452",,"1","40.171234130859375","-105.10389709472656"
"06-05-20  18-30-25","1591403390","113395066",,"0","39.7542839050293","-105.00144958496094"
"06-05-20  18-30-25","1591403396","113422374",,"1","40.00016784667969","-105.23003387451172"
"06-05-20  18-28-21","1591403283","113395747",,"1","39.739498138427734","-104.98365020751953"
"06-05-20  18-30-25","1591403399","113394657",,"0","39.68949890136719","-105.02513122558594"
"06-05-20  18-29-23","1591403062","113412209",,"0","39.600799560546875","-104.88739776611328"
"06-05-20  18-30-25","1591403397","113388777",,"1","39.7178840637207","-105.13236999511719"
"06-05-20  18-30-25","1591403392","113400907",,"0","39.77669906616211","-105.05975341796875"
"06-05-20  18-30-25","1591403400","113412320",,"0","39.72650146484375","-104.91241455078125"
